,건축물명,면적,정제도로명주소,정제지번주소,정제WGS84위도,정제WGS84경도
224,서농동행정복지센터,3685.18,경기도 용인시 기흥구 서천서로 79,경기도 용인시 기흥구 서천동 748-2,37.2379796669,127.0683905145
225,성복동 주민센터,3356.01,경기도 용인시 수지구 성복1로 100,경기도 용인시 수지구 성복동 777,37.3164842879,127.0690029183
226,신봉동주민센터 신축공사,3548.47,경기도 용인시 수지구 수지로 215,경기도 용인시 수지구 신봉동 898,37.3206650519,127.0836401668
227,양지12리 복지회관,141.9,경기도 용인시 처인구 양지면 교동로32번길 21-23,경기도 용인시 처인구 양지면 양지리 338-8,37.2389552188,127.2831266528
228,양지해밀도서관,705.7,경기도 용인시 처인구 양지면 교동로18번길 8,경기도 용인시 처인구 양지면 양지리 364-1,37.2375804089,127.2855094328
229,용인동백공공도서관,5559.57,경기도 용인시 기흥구 동백3로 80,경기도 용인시 기흥구 중동 921,37.2741571836,127.1580368327
230,용인시다목적복지회관,1498.44,경기도 용인시 기흥구 구갈로28번길 24,경기도 용인시 기흥구 구갈동 384,37.2772489929,127.1140646724
231,용인시장애인복지관,3786.11,경기도 용인시 처인구 경안천로 318,경기도 용인시 처인구 고림동 954-1,37.2594542897,127.2193281315
232,운학복지회관,411.96,경기도 용인시 처인구 동부로465번길 6,경기도 용인시 처인구 운학동 218-24,37.2024545097,127.2455141249
233,유림동사무소,2021.66,경기도 용인시 처인구 백옥대로 1315,경기도 용인시 처인구 유방동 475-20,37.2528565755,127.2120455075
234,이동면사무소(a동),2235.18,경기도 용인시 처인구 이동읍 경기동로 673,경기도 용인시 처인구 이동읍 송전리 750-3,37.1411233252,127.1961991903
235,죽전2동행정복지센터(주3),3356.31,경기도 용인시 수지구 포은대로 499,경기도 용인시 수지구 죽전동 1003-43,37.325870193,127.1059037739
236,처인구청A동,3470.66,경기도 용인시 처인구 금령로 50,경기도 용인시 처인구 김량장동 286,37.2343602006,127.2012931829
237,처인구청C동,739.53,경기도 용인시 처인구 금령로 50,경기도 용인시 처인구 김량장동 286,37.2343602006,127.2012931829
238,처인구청E동,109,경기도 용인시 처인구 금령로 50,경기도 용인시 처인구 김량장동 286,37.2343602006,127.2012931829
239,처인구청F동,40,경기도 용인시 처인구 금령로 50,경기도 용인시 처인구 김량장동 286,37.2343602006,127.2012931829
240,풍덕천2동주민센터,2229.27,경기도 용인시 수지구 풍덕천로 51,경기도 용인시 수지구 풍덕천동 1051-2,37.3194571844,127.0887933786
241,흥덕도서관,4494.48,경기도 용인시 기흥구 흥덕중앙로 153,경기도 용인시 기흥구 영덕동 1235,37.2749835507,127.0839257264
242,경기도유청소년 승마교육센터,"연면적 1,499.20㎡",경기도 용인시 처인구 남사읍 천덕산로11번길 113,경기도 용인시 처인구 남사읍 봉명리 638-1,37.1260862687,127.1178280372
243,경기도소방학교 후생관 증축,"연면적 7,033.28㎡",,경기도 용인시 처인구 남사읍 봉명리 646-2번지 일원,37.1238179983,127.1160608055
244,물향기수목원 난대양치식물원 개축,연면적 739.12㎡,경기도 오산시 청학로 211,경기도 오산시 수청동 332-4(물향기수목원 부지 內),37.1662479454,127.0543477507
245,수원 이의 119안전센터 신축,"연면적 1,399㎡",,경기도 수원시 영통구 이의동 175,37.2888386599,127.0566875898
246,용인 성복 119안전센터 신축,연면적 956㎡,,경기도 용인시 수지구 성복동 547-1,37.3231110023,127.0579842582
247,경기도 먹거리광장 증축,연면적 611㎡,경기도 수원시 권선구 서둔로 166,경기도 수원시 권선구 서둔동 103-25,37.266779513,126.985014166
248,화성 남양 119 안전센터,연면적 985㎡,경기도 화성시 남양읍 주석로 29,경기도 화성시 남양읍 북양리 693-1,37.217844579,126.8351715266
249,경기도 재난안전종합체험관,"연면적 7,094.32㎡",,경기도 오산시 내삼미동 242-3번지 외 19필지,,
250,화성팔탄119안전센터 신축,연면적 999.7㎡,,"경기도 화성시 팔탄면 구장리 557, 558-1",37.160959431,126.9050925747
251,’22년 지방어항 유지준설,어항구역 준설 19.6천㎥,,경기도 화성시 제부항 일원,,
252,화성 송산 119 안전센터,연면적 992㎡,경기도 화성시 수노을2로 21,경기도 화성시 새솔동 81,37.2845716882,126.8157232106
253,수원 호매실119안전센터,연면적 995.99㎡,경기도 수원시 권선구 금곡로 194,경기도 수원시 권선구 금곡동 1119번지,37.2732653284,126.9519553622
254,중소기업센터,"연면적 46,697㎡",,경기도 수원시 영통구 이의동 산 111-8,,
255,종 축 장,"연면적 9,708㎡",,경기도 용인시 처인구 남사읍 봉명리 산 143,37.128168104,127.1159483794
256,실내배드민턴 전용경기장,"연면적 4,597㎡",경기도 수원시 장안구 정조로 1087,경기도 수원시 장안구 송죽동 239-2,37.3017923784,127.0025472073
257,국악의 전당,"연면적 5,426㎡",,경기도 용인시 기흥구 보라동 산 21-1,37.2595152416,127.1126049174
258,수지체육공원,"조성면적 66,815㎡",,경기도 용인시 수지구 풍덕천동 산13-2,,
259,경기도 교통정보센터,연면적 428㎡,경기도 수원시 권선구 칠보로1번길 38,경기도 수원시 권선구 금곡동 746-5,37.2680833722,126.9368119864
260,경기도 노인회관,"연면적 3,146㎡",경기도 수원시 팔달구 인계로101번길 1,경기도 수원시 팔달구 인계동 951-6,37.2683406946,127.0287194782
261,농업기계교육관,"연면적 1,995㎡",경기도 화성시 기산로 31-6,경기도 화성시 기산동 289,37.221872417,127.0445299047
262,생물안전실험실(BL3),연면적 424㎡,경기도 수원시 권선구 칠보로1번길 62,경기도 수원시 권선구 금곡동 746-1,37.2687335189,126.9351604615
263,인터넷중독 대응센터,연면적 962㎡,,경기도 용인시 기흥구 마북동 431,37.2922212162,127.1085952988
264,문화의전당 노후설비시설개선,리모델링공사,,경기도 수원시 팔달구 인계동 1117번지,37.2641548515,127.03931306
265,업사이클플라자 리모델링 및 증축,"연면적 2,660㎡",경기도 수원시 권선구 서둔로 166,경기도 수원시 권선구 서둔동 103-25번지,37.266779513,126.985014166
266,용인 보라119안전센터,연면적 954㎡,경기도 용인시 기흥구 한보라1로 128,경기도 용인시 기흥구 공세동 670-2번지,37.245024241,127.1059192466
267,동물위생시험소 생물안전연구시설 증축,"연면적 1,100㎡",경기도 수원시 권선구 칠보로1번길 63,경기도 수원시 권선구 금곡동 746-15,37.2676310086,126.9345709374
268,물향기수목원산림전시관 시설보완,"연면적 1,635㎡",경기도 오산시 청학로 211,경기도 오산시 수청동 332-4번지,37.1662479454,127.0543477507
269,소방학교 소방종합훈련장,"연면적 4,580.17㎡",경기도 용인시 처인구 남사읍 천덕산로11번길 42,경기도 용인시 처인구 남사읍 봉명리 646-2번지,37.1243157375,127.1166661836
270,경기도 장애인복지관,"연면적 7,298㎡",경기도 수원시 권선구 서수원로 130,경기도 수원시 권선구 오목천동 677,37.2393956779,126.9728438967
271,문화예술회관 지하주차장,주차대수 412대,,경기도 수원시 팔달구 인계동 1117,37.2641548515,127.03931306
272,건설본부 청사,"연면적 2,642㎡",경기도 수원시 권선구 칠보로1번길 20,경기도 수원시 권선구 금곡동 781-2,37.2680410927,126.9373987856
273,경기도 바이오 센터,"연면적 32,009㎡",경기도 수원시 영통구 광교로 145,경기도 수원시 영통구 이의동 864-1 15필지,37.2942399891,127.0477946265
274,차세대융합기술연구원,"연면적 58,550㎡",경기도 수원시 영통구 광교로 145,경기도 수원시 영통구 이의동 864-1,37.2942399891,127.0477946265
275,백남준 미술관,"연면적 5,605㎡",,경기도 용인시 기흥구 상갈동 10-4번지,,
276,건설본부 청사 증축,증축면적 112㎡,경기도 수원시 권선구 칠보로1번길 20,경기도 수원시 권선구 금곡동 781-2,37.2680410927,126.9373987856
277,경기도 사격장 증축?보수,"증축256㎡, 개보수",경기도 화성시 양감면 사격장길 142,경기도 화성시 양감면 사창리 810-2,37.0939160178,126.9565242306
278,유용미생물 연구생산시설,연면적 887㎡,,경기도 수원시 권선구 금곡동 746-6,37.2682618394,126.9345545187
279,소방학교 소방훈련시설,"연면적 1,288㎡",,경기도 용인시 처인구 남사읍 봉명리 646-2,37.1238179983,127.1160608055
280,경기도청 어린이집,연면적 515㎡,,경기도 수원시 팔달구 화서동 43-7,37.2815423785,127.0078695909
281,소방학교 종합훈련장,"연면적 1,538㎡",,경기도 용인시 처인구 남사읍 봉명리 646-2,37.1238179983,127.1160608055
282,지역곤충자원산업화 지원센터,"연면적 1,918㎡",경기도 화성시 기산로 31-6,경기도 화성시 기산동 289번지,37.2225949946,127.0449088016
283,따복기숙사 건립,"연면적 5,909㎡",경기도 수원시 권선구 서호로 16,경기도 수원시 권선구 서둔동 92-6번지,37.263650363,126.9826445564
284,동탄2지구 119안전센터,연면적 976㎡,,경기도 화성시 동탄동 2지구 공공11블럭,,
285,화성 봉담 119안전센터,연면적 893㎡,경기도 화성시 봉담읍 동화새터길 135,경기도 화성시 봉담읍 동화리 621번지,37.2150313539,126.9629149546
286,수원병원 증축 및 리모델링,연면적 980㎡,경기도 수원시 장안구 수성로245번길 69,경기도 수원시 장안구 정자동 886-9번지,37.2918869067,126.9963395675
287,오산소방서 청사,"연면적 4,993㎡",경기도 오산시 문헌공로 30,경기도 오산시 내삼미동 880번지,37.1753050032,127.0537876428
288,소방학교도시탐색훈련시설,연면적 872㎡,,경기도 용인시 처인구 남사읍 봉명리 산90-3,,
289,에코팜랜드조성사업(젖소송아지 육성),"연면적 7,377㎡",,경기도 화성시 마도면 화옹간척지 제4공구,,
290,행궁동 공유경제공장 마을식당 체험장(가동),35.04,경기도 수원시 팔달구 정조로860번길 19-5,경기도 수원시 팔달구 북수동 250-1,37.2853024311,127.0169264373
291,행궁동 공유경제공장 마을양조장(다동),55.37,경기도 수원시 팔달구 정조로860번길 19-5,경기도 수원시 팔달구 북수동 250-1,37.2853024311,127.0169264373
292,행궁동 도시재생거점센터,830.6,경기도 수원시 팔달구 수원천로 351,경기도 수원시 팔달구 북수동 274-35,37.2848084277,127.0173582763
293,팔달구 노인회지회 회관,1283,경기도 수원시 팔달구 수원천로 347,경기도 수원시 팔달구 북수동 275,37.2844752896,127.0174506522
294,북수동경로당,115.14,경기도 수원시 팔달구 화서문로75번길 5,경기도 수원시 팔달구 북수동 67,37.28627342,127.0163110398
295,선경도서관,8312.22,경기도 수원시 팔달구 신풍로23번길 68,경기도 수원시 팔달구 신풍동 123-69,37.2838875367,127.0104150944
296,행궁동 주민 커뮤니티센터,184.59,경기도 수원시 팔달구 신풍로23번길 18,경기도 수원시 팔달구 신풍동 126-1,37.28345108,127.0138698712
297,행궁광장 공중화장실,259.68,경기도 수원시 팔달구 신풍로 14,경기도 수원시 팔달구 신풍동 262-5 일원,37.2825451414,127.0149586501
298,시립파장어린이집,836.63,경기도 수원시 장안구 파장천로30번길 40,경기도 수원시 장안구 파장동 593-5,37.3071599206,126.9971630356
299,파송경로당,98,경기도 수원시 장안구 파장로22번길 30,경기도 수원시 장안구 파장동 603-7,37.3055813727,126.9990241524
300,일림경로당,70,경기도 수원시 장안구 수일로104번길 20,경기도 수원시 장안구 파장동 629,37.3086381259,127.0014074998
301,항아리화장실,39.18,,경기도 수원시 장안구 파장동 산 109-1,37.316379731,127.0032410977
302,광교임시수련원 관사,396.72,경기도 수원시 장안구 광교산로 359,경기도 수원시 장안구 하광교동 103-2,37.315057821,127.0192753517
303,반딧불이화장실,159.64,경기도 수원시 장안구 광교산로 172,경기도 수원시 장안구 하광교동 402-1,37.3024542104,127.0322190343
304,광교수련원 내무반,85.68,,경기도 수원시 장안구 하광교동 71-2,37.3148976019,127.0185061735
305,광교임시수련원 독신숙소,86.64,,경기도 수원시 장안구 하광교동 71-2,37.3148976019,127.0185061735
306,광교수련원 창고,7,경기도 수원시 장안구 광교산로 349,경기도 수원시 장안구 하광교동 86-3,37.3143290459,127.0196072719
307,광교수련원 통합막사,624.24,경기도 수원시 장안구 광교산로 349,경기도 수원시 장안구 하광교동 86-3,37.3143290459,127.0196072719
308,고등동어린이집,282.36,경기도 수원시 팔달구 고등로 56,경기도 수원시 팔달구 고등동 110-4,37.2730053337,127.0033457629
309,쌍우물 택시쉼터,117.85,,경기도 수원시 팔달구 고등동 271,37.2727957557,126.9964103794
310,환경미화원의집,70.4,,경기도 수원시 팔달구 고등동 271,37.2727957557,126.9964103794
311,서장대매점,235.34,경기도 수원시 팔달구 팔달산로 108,경기도 수원시 팔달구 고등동 42-139,37.2775686729,127.0103883426
312,고등촌경로당,72.5,경기도 수원시 팔달구 고등로72번길 20-8,경기도 수원시 팔달구 고등동 59-19,37.272469759,127.0046012766
313,팔달구보건소,5739.65,경기도 수원시 팔달구 팔달산로 6,경기도 수원시 팔달구 교동 56-1,37.27150183,127.0124578693
314,교동경로당,132.02,경기도 수원시 팔달구 향교로 136-3,경기도 수원시 팔달구 교동 96-2,37.2729185285,127.0150204164
315,행궁동 보듬이나눔이어린이집,310,경기도 수원시 팔달구 창룡대로 76,경기도 수원시 팔달구 남수동 11-688,37.2853632353,127.0230291613
316,남수택시쉼터,277.89,,경기도 수원시 팔달구 남수동 11-814,37.2832622104,127.0215329573
317,남수연화 경로당,189.45,경기도 수원시 팔달구 창룡대로30번길 9,경기도 수원시 팔달구 남수동 28,37.2814844655,127.0201094059
318,전망좋은화장실,56.68,,경기도 수원시 팔달구 남수동 55-22,,
319,수원호스텔,1872.85,경기도 수원시 팔달구 행궁로 11,경기도 수원시 팔달구 남창동 14,37.2807973662,127.0151841956
320,수원문화재단 청사,2764.58,경기도 수원시 팔달구 행궁로 11,경기도 수원시 팔달구 남창동 14,37.2807973662,127.0151841956
321,화성행궁화장실,117.5,,경기도 수원시 팔달구 남창동 36-2,37.2813168963,127.0144511492
322,화서문초가집매점,23.76,,경기도 수원시 팔달구 남창동 55-22,37.2798278688,127.011772471
323,남창동 한옥,79.34,경기도 수원시 팔달구 행궁로 18,경기도 수원시 팔달구 남창동 67,37.280867118,127.0146084429
324,시립금호어린이집,1328,경기도 수원시 권선구 서수원로577번길 202,경기도 수원시 권선구 금곡동 1068,37.2770584722,126.9457803199
325,칠보청소년문화의집,1681.83,,경기도 수원시 권선구 금곡동 1074,37.2764818668,126.9458409463
326,금곡동 행정복지센터,2996.47,경기도 수원시 권선구 금곡로196번길 20,경기도 수원시 권선구 금곡동 1119-4,37.2727256086,126.9521961388
327,아가위공중화장실,52.4,경기도 수원시 권선구 당진로32번길 65,경기도 수원시 권선구 당수동 177-13,37.2914727821,126.9440951151
328,오룡골경로당,260.56,경기도 수원시 권선구 당수로119번길 66-26,경기도 수원시 권선구 당수동 466-1,37.284168787,126.9377863889
329,서호(여)경로당,127.34,경기도 수원시 권선구 서호로115번길 5,경기도 수원시 권선구 서둔동 103-8,37.2696968527,126.986359034
330,중소유통공동도매물류센터,2321.37,경기도 수원시 권선구 세화로 232,경기도 수원시 권선구 서둔동 1-70,37.2729074566,126.9951237953
331,서호(남)경로당,54.54,경기도 수원시 권선구 서호로 138,경기도 수원시 권선구 서둔동 206-1,37.2717145894,126.9860407907
332,서둔동 행정복지센터,834,경기도 수원시 권선구 서호로 146,경기도 수원시 권선구 서둔동 207-13,37.2725980742,126.9860686227
333,농업홍보관,1150,,경기도 수원시 권선구 서둔동 251-6,37.2743509833,126.9838160133
334,여기산게이트볼장,3371,경기도 수원시 권선구 여기산로26번길 30,경기도 수원시 권선구 서둔동 256,37.2808101871,126.979977736
335,서둔동배수펌프장,513.92,경기도 수원시 권선구 권선로357번길 13,경기도 수원시 권선구 서둔동 26-38,37.2614933522,126.9903393516
336,서둔동벌터체육문화센터,1406.43,경기도 수원시 권선구 서호동로14번길 76-23,경기도 수원시 권선구 서둔동 27-61,37.264117447,126.9905810621
337,벌터경로당,184.9,경기도 수원시 권선구 세화로141번길 30-8,경기도 수원시 권선구 서둔동 34-13,37.2647391423,126.9926182068
338,수원유스호스텔,5208,경기도 수원시 권선구 서호로 32,경기도 수원시 권선구 서둔동 88-14,37.259246786,126.9856857039
339,세권경로당,188.68,경기도 수원시 권선구 세지로42번길 31-10,경기도 수원시 권선구 세류동 1084-18,37.2558329722,127.018422783
340,청소년달보듬터(남자단기청소년쉼터),498.42,경기도 수원시 권선구 경수대로 261,경기도 수원시 권선구 세류동 1121-4,37.2507047131,127.0185907358
341,행궁사랑채,59.26,경기도 수원시 팔달구 행궁로 26,경기도 수원시 팔달구 남창동 72-2,37.2803446947,127.0147020412
342,남창동 열린문화공간,293.72,,경기도 수원시 팔달구 남창동 99-1,37.2796955711,127.0146723679
343,남창동 열린문화공간 후소,40.24,,경기도 수원시 팔달구 남창동 99-1,37.2796955711,127.0146723679
344,매교경로당,493.07,경기도 수원시 팔달구 매산로126번길 46-14,경기도 수원시 팔달구 매교동 77-26,37.2698965376,127.0144532993
345,기억공간 '잇-다',84.23,경기도 수원시 팔달구 덕영대로895번길 9-14,경기도 수원시 팔달구 매산로1가 114-19,37.2694760908,127.0000642593
346,노숙인실내급식시설,96.29,,경기도 수원시 팔달구 매산로1가 18,37.2673114745,126.9997627732
347,매산동 행정복지센터,1420.85,,경기도 수원시 팔달구 매산로2가 40-30,37.2686219481,127.0056441303
348,매산3가경로당,279.56,경기도 수원시 팔달구 갓매산로1번길 17,경기도 수원시 팔달구 매산로3가 111-104,37.2655584046,127.0073194899
349,수원시민회관,3147.82,,경기도 수원시 팔달구 매산로3가 2-1,,
350,매산동 환경관리원 쉼터,134.57,경기도 수원시 팔달구 효원로60번길 15,경기도 수원시 팔달구 매산로3가 81-6,37.2677721022,127.0085908208
351,수원시민회관 생활문화센터,3900,경기도 수원시 팔달구 팔달산로 28,경기도 수원시 팔달구 매산로3가 산 2-1,37.2735973684,127.0113164151
352,행궁동 환경미화원 쉼터,102.48,,경기도 수원시 팔달구 매향동 100-1101-1,,
353,매향동 마을사랑방(도담어린이작은도서관),77.92,경기도 수원시 팔달구 창룡대로103번길 69,경기도 수원시 팔달구 매향동 121-107,37.2857372588,127.021898678
354,궁도장(연무정),433.24,,경기도 수원시 팔달구 매향동 3-32,37.2878463565,127.024096516
355,연무정화장실,82.6,,경기도 수원시 팔달구 매향동 3-32,37.2878463565,127.024096516
356,수원시 팔달구청,12833.91,,경기도 수원시 팔달구 매향동 49,37.2825617121,127.0190196138
357,수원화성박물관,5635,,경기도 수원시 팔달구 매향동 49-0,37.2825617121,127.0190196138
358,행궁동 공유경제공장 문화예술전시관,26.28,경기도 수원시 팔달구 화서문로 82-12,경기도 수원시 팔달구 북수동 234-1,37.2855634593,127.0168345191
359,행궁동 공유경제공장 마을식당(나동),54.61,경기도 수원시 팔달구 정조로860번길 19-5,경기도 수원시 팔달구 북수동 250-1,37.2853024311,127.0169264373
360,북수동 예술놀이터(예정),70,경기도 수원시 팔달구 화서문로72번길 17-10,경기도 수원시 팔달구 북수동 252-2,37.2854372218,127.016824045
361,팔달구노인복지관,4887.79,경기도 수원시 팔달구 수원천로 343,경기도 수원시 팔달구 북수동 274-7,37.2839431148,127.0173638025
362,화홍사랑채,131.81,경기도 수원시 팔달구 수원천로 377,경기도 수원시 팔달구 북수동 33-4,37.2870342529,127.0172086833
363,행궁동 행정복지센터,1405.59,경기도 수원시 팔달구 신풍로23번길 40,경기도 수원시 팔달구 신풍동 100,37.2840499862,127.012647674
364,신안동경로당,161.43,경기도 수원시 팔달구 신풍로 38-8,경기도 수원시 팔달구 신풍동 193-1,37.2842487258,127.0149477165
365,수원시립미술관,9661.94,경기도 수원시 팔달구 정조로 833,경기도 수원시 팔달구 신풍동 238-1,37.2827916513,127.0157241613
366,보듬이나눔이 행궁 아이 꿈 누리,584.3,경기도 수원시 팔달구 신풍로23번길 32,경기도 수원시 팔달구 신풍동 92-2,37.2838361182,127.0132469429
367,행궁동 제3청사,222.56,경기도 수원시 팔달구 화서문로46번길 29,경기도 수원시 팔달구 신풍동 93-1,37.2839982251,127.0132120559
368,신풍동경로당,46.9,,경기도 수원시 팔달구 신풍동 산 4,37.2831809684,127.0095736086
369,우만2동 행정복지센터,1795.91,경기도 수원시 팔달구 중부대로207번길 33,경기도 수원시 팔달구 우만동 108-3,37.2780020383,127.039770126
370,장고개경로당,65.67,경기도 수원시 팔달구 권광로348번길 21-13,경기도 수원시 팔달구 우만동 114,37.2781719389,127.0394194083
371,수원시체육회선수촌,6036.99,경기도 수원시 팔달구 창룡대로210번길 39,경기도 수원시 팔달구 우만동 246,37.2911419278,127.0345454885
372,우만경로당,260.39,경기도 수원시 팔달구 월드컵로365번길 20,경기도 수원시 팔달구 우만동 479-4,37.2893475488,127.0298294807
373,충효경로당,81.72,경기도 수원시 팔달구 세지로399번길 46,경기도 수원시 팔달구 우만동 487,37.2871673924,127.0278687935
374,지만119안전센터,402.4,경기도 수원시 팔달구 경수대로 660,경기도 수원시 팔달구 우만동 508-8,37.2843132004,127.0286762963
375,수원시장기요양지원센터,1570,경기도 수원시 팔달구 경수대로 612,경기도 수원시 팔달구 우만동 557-1,37.2803550182,127.0306750541
376,수원시평생학습관 외국어마을,7019.22,,경기도 수원시 팔달구 우만동 582,37.291341357,127.028000661
377,창룡도서관,4337,,경기도 수원시 팔달구 우만동 582,37.291341357,127.028000661
378,봉화경로당,139.71,경기도 수원시 팔달구 경수대로718번길 39,경기도 수원시 팔달구 우만동 596-3,37.2909298839,127.026536571
379,우만2동어린이집,813.58,경기도 수원시 팔달구 중부대로239번길 25,경기도 수원시 팔달구 우만동 94-17,37.2768390043,127.0420331881
380,수원시청사,14081.62,경기도 수원시 팔달구 효원로 241,경기도 수원시 팔달구 인계동 1111,37.2634461555,127.0287274236
381,돌하루방화장실,34.6,,경기도 수원시 팔달구 인계동 1117,37.2646691609,127.0394452641
382,중국전통정원,434.21,,경기도 수원시 팔달구 인계동 1117,37.2646691609,127.0394452641
383,염원화장실,146.97,,경기도 수원시 팔달구 인계동 1128,37.2591135204,127.0363552907
384,클래식(동)화장실,53.75,,경기도 수원시 팔달구 인계동 1128,37.2591135204,127.0363552907
385,클래식(서)화장실,53.75,,경기도 수원시 팔달구 인계동 1128,37.2591135204,127.0363552907
386,샛골경로당,117,경기도 수원시 팔달구 경수대로565번길 59-24,경기도 수원시 팔달구 인계동 246-13,37.2751401082,127.0271881807
387,인계동본동경로당,297.27,경기도 수원시 팔달구 장다리로233번길 28-27,경기도 수원시 팔달구 인계동 822-28,37.2717854537,127.0245698396
388,인도래 작은도서관,223.16,경기도 수원시 팔달구 장다리로 258,경기도 수원시 팔달구 인계동 961-16,37.2724908446,127.027396496
389,인계동분회경로당,82.04,경기도 수원시 팔달구 장다리로219번길 16,경기도 수원시 팔달구 인계동 973,37.2696685911,127.0249215148
390,장안사랑채 B동,135.36,경기도 수원시 팔달구 정조로 893,경기도 수원시 팔달구 장안동 11-3,37.2875454624,127.0143737622
391,전통식생활체험관,3154.68,경기도 수원시 팔달구 정조로 893,경기도 수원시 팔달구 장안동 11-3외 15,37.2875454624,127.0143737622
392,아낌없이주는나무 화장실,51.06,경기도 수원시 팔달구 세지로399번길 46,경기도 수원시 팔달구 우만동 487,37.2871673924,127.0278687935
393,수곡경로당,109.78,경기도 수원시 팔달구 세지로 436,경기도 수원시 팔달구 우만동 500,37.287075982,127.0320886194
394,우만1동 행정복지센터,2976.6,경기도 수원시 팔달구 세지로 406,경기도 수원시 팔달구 우만동 506,37.285352737,127.0294143703
395,산수경로당,180.35,경기도 수원시 팔달구 팔달문로150번길 7-1,경기도 수원시 팔달구 우만동 552-7,37.2826263801,127.0329171031
396,중부경로당,68.46,경기도 수원시 팔달구 경수대로616번길 32,경기도 수원시 팔달구 우만동 560,37.2809198509,127.0321831354
397,우만1동 환경관리원 쉼터,81.34,경기도 수원시 팔달구 월드컵로381번길 31,경기도 수원시 팔달구 우만동 585-5,37.2902959951,127.0280636009
398,우만156호어린이공원(솔밭화장실),116.54,경기도 수원시 팔달구 아주로 35,경기도 수원시 팔달구 우만동 72-1,37.2779080695,127.0434367196
399,수원시청 제2청사,25782.64,경기도 수원시 팔달구 효원로 241,경기도 수원시 팔달구 인계동 1111,37.2634461555,127.0287274236
400,까치화장실,102.72,,경기도 수원시 팔달구 인계동 1117,37.2646691609,127.0394452641
401,자유회관,1314,,경기도 수원시 팔달구 인계동 1117,37.2646691609,127.0394452641
402,수원시민방위교육장,1014.28,,경기도 수원시 팔달구 인계동 1128,37.2591135204,127.0363552907
403,제1야외음악당,2316.85,,경기도 수원시 팔달구 인계동 1128,37.2591135204,127.0363552907
